Id,SalePrice
1757,101998.3728
1758,154226.841
1759,182322.9618
1760,169759.1143
1761,174952.4449
1762,170936.518
1763,178724.588
1764,104448.0504
1765,202694.4319
1766,194763.5482
1767,248909.9507
1768,148198.7391
1769,196816.121
1770,150459.1595
1771,118235.9053
1772,129400.2752
1773,130429.1233
1774,142073.4367
1775,131130.2517
1776,109191.8717
1777,98391.04218
1778,140041.1406
1779,104562.1074
1780,203276.6778
1781,121637.5422
1782,47486.14883
1783,130952.317
1784,76895.06673
1785,117251.406
1786,144400.4772
1787,173316.9272
1788,40427.88734
1789,103943.9953
1790,59482.53137
1791,204479.9171
1792,165339.1594
1793,153057.7355
1794,166094.6448
1795,138030.3235
1796,122142.4319
1797,119380.2583
1798,98667.30027
1799,104655.2928
1800,92455.56369
1801,114653.9009
1802,160663.7039
1803,155719.1173
1804,143596.1762
1805,145302.399
1806,129334.7384
1807,167991.136
1808,131556.4969
1809,114414.3704
1810,127439.1668
1811,86164.19163
1812,101610.7124
1813,106488.4813
1814,72886.98935
1815,33767.65622
1816,79996.63458
1817,84468.15868
1818,162934.4048
1819,130717.3127
1820,45164.59656
1821,116656.4487
1822,157370.5346
1823,34093.79256
1824,140178.0396
1825,129554.4423
1826,72602.36773
1827,96864.2974
1828,125583.4842
1829,127274.628
1830,151090.1436
1831,164065.1922
1832,120970.1979
1833,133423.6852
1834,119299.557
1835,160614.9063
1836,139070.215
1837,83475.71347
1838,127388.2772
1839,71220.74784
1840,136045.5206
1841,135815.0582
1842,61999.03586
1843,141086.4067
1844,120899.9115
1845,133475.993
1846,147479.1984
1847,146102.561
1848,34987.542
1849,115014.1167
1850,111779.029
1851,153931.1685
1852,125714.1749
1853,118027.5889
1854,186185.3525
1855,152949.7369
1856,237213.2728
1857,171807.4328
1858,149221.0531
1859,109746.7534
1860,166845.6124
1861,109746.7534
1862,278076.7902
1863,268812.0643
1864,268812.0643
1865,298778.6636
1866,292810.0604
1867,244609.3927
1868,294843.2115
1869,222056.326
1870,251878.0139
1871,250798.8729
1872,178841.7765
1873,246081.6135
1874,151439.1916
1875,218071.2425
1876,209916.5289
1877,222647.9982
1878,212132.6943
1879,121408.0472
1880,146273.8262
1881,253136.6779
1882,261246.4178
1883,192846.1794
1884,219516.8016
1885,260968.188
1886,278077.0152
1887,216486.1625
1888,277170.0913
1889,177925.4527
1890,116831.4333
1891,144759.772
1892,68265.87794
1893,140920.9862
1894,130162.3359
1895,156058.5065
1896,116351.2457
1897,106718.7079
1898,108296.8822
1899,140389.9627
1900,132300.9497
1901,175794.4421
1902,146690.706
1903,201085.4668
1904,131238.719
1905,194627.2434
1906,169095.0021
1907,221801.2187
1908,126736.5892
1909,153415.6238
1910,136737.3713
1911,218719.9016
1912,285175.022
1913,168191.7096
1914,61825.79846
1915,253675.5375
1916,54370.27351
1917,270643.6533
1918,152102.3456
1919,200327.5062
1920,179082.8897
1921,302040.6238
1922,274726.5987
1923,223879.6746
1924,228307.194
1925,217311.7472
1926,312505.4162
1927,138355.9641
1928,166651.3993
1929,111009.1092
1930,121980.5662
1931,141145.0274
1932,135237.5135
1933,174575.1933
1934,186402.4882
1935,172055.4016
1936,187743.5677
1937,197704.7465
1938,173570.3548
1939,233284.5632
1940,176448.4508
1941,179425.0063
1942,195548.29
1943,190160.1217
1944,282696.4626
1945,302265.472
1946,168451.836
1947,262169.1204
1948,163517.9612
1949,245478.5952
1950,209351.3707
1951,263033.117
1952,241149.6711
1953,187657.5102
1954,210931.2751
1955,123740.9733
1956,283588.2831
1957,180367.0897
1958,295226.5675
1959,148078.2051
1960,101816.1088
1961,109368.2748
1962,102052.4796
1963,118575.1348
1964,96948.97138
1965,134393.6686
1966,145469.313
1967,280274.0994
1968,315405.4666
1969,311213.0787
1970,322409.8514
1971,312826.0882
1972,313431.2427
1973,260571.897
1974,291427.3492
1975,323043.7189
1976,277070.5186
1977,300840.4643
1978,294389.1138
1979,270798.0321
1980,206947.0409
1981,282713.5224
1982,229423.7847
1983,210577.2355
1984,181493.2105
1985,227640.5102
1986,229676.0977
1987,192521.4193
1988,173876.3255
1989,200575.3728
1990,215738.3678
1991,231315.8186
1992,228708.4845
1993,170298.194
1994,248860.2495
1995,190109.0983
1996,250989.0457
1997,263127.2054
1998,290102.6372
1999,252866.0618
2000,288080.2843
2001,258523.7543
2002,260263.1671
2003,259314.0851
2004,284241.3321
2005,240064.5649
2006,222301.2691
2007,262742.8612
2008,219159.9352
2009,198308.765
2010,206901.4923
2011,168541.2883
2012,185219.5762
2013,169147.6976
2014,184544.7542
2015,208281.6873
2016,190296.9352
2017,198233.3268
2018,121062.1447
2019,141372.9451
2020,99571.73176
2021,87029.14732
2022,206085.0498
2023,147040.6699
2024,246100.9233
2025,277084.9504
2026,177842.4069
2027,151119.4691
2028,167413.5309
2029,162806.1466
2030,245172.4998
2031,231710.3302
2032,223484.7546
2033,236011.298
2034,166245.6813
2035,231286.0553
2036,211844.0428
2037,217416.8341
2038,241774.4978
2039,219858.9616
2040,263468.3082
2041,281402.7381
2042,211527.0314
2043,169395.076
2044,188296.8614
2045,218329.7219
2046,147664.2903
2047,141597.9598
2048,145615.952
2049,152955.6249
2050,194918.3594
2051,83992.71487
2052,122585.4138
2053,155252.4043
2054,60939.69449
2055,160822.2784
2056,144095.4896
2057,102591.6002
2058,229465.859
2059,137797.1179
2060,177591.068
2061,210223.7733
2062,123302.1813
2063,100162.1755
2064,136783.4242
2065,124818.7165
2066,186863.5596
2067,122350.6423
2068,148688.3556
2069,77965.21092
2070,86782.89773
2071,87229.2826
2072,136341.3639
2073,152849.0095
2074,209373.689
2075,161857.3291
2076,122352.7893
2077,138550.2376
2078,106557.3413
2079,131099.5087
2080,120056.1419
2081,108203.7794
2082,133963.1508
2083,131587.1263
2084,90477.55338
2085,101359.1208
2086,156179.5054
2087,126167.8622
2088,102731.5963
2089,53773.10465
2090,125542.1297
2091,112609.0265
2092,122002.7937
2093,137424.2291
2094,137903.1176
2095,153959.0209
2096,70692.66618
2097,93835.97912
2098,151978.3855
2099,39894.94393
2100,79674.90183
2101,128130.9246
2102,138867.1357
2103,98832.45652
2104,151712.1406
2105,127537.2373
2106,55634.18748
2107,233104.3988
2108,117833.4421
2109,102606.4188
2110,140370.2045
2111,155722.4049
2112,123690.128
2113,109553.5248
2114,109623.7764
2115,167551.6066
2116,120435.2457
2117,155823.7369
2118,113391.3984
2119,105019.7101
2120,110964.248
2121,91644.95325
2122,91411.60247
2123,87065.73062
2124,172635.6468
2125,137645.6383
2126,139924.9228
2127,177596.2775
2128,135553.8366
2129,102122.2215
2130,137862.5831
2131,165279.645
2132,116067.9204
2133,146440.3779
2134,114052.5859
2135,114703.2613
2136,45005.66477
2137,110611.8024
2138,142149.0537
2139,165376.1224
2140,153536.1798
2141,144942.2078
2142,119926.5768
2143,135491.5944
2144,122329.4272
2145,140141.8885
2146,193956.2372
2147,172201.6141
2148,145031.0021
2149,144193.165
2150,233280.147
2151,112364.2345
2152,207563.3816
2153,169051.0707
2154,106119.1061
2155,148427.7267
2156,231295.6233
2157,241915.8622
2158,231226.1464
2159,198501.5751
2160,188106.9998
2161,255758.184
2162,308158.2921
2163,305728.8767
2164,247297.1256
2165,205295.4066
2166,165540.3509
2167,224856.1106
2168,211243.2317
2169,196495.9613
2170,232906.8978
2171,164559.2841
2172,146032.3302
2173,175437.0848
2174,237819.9468
2175,272998.9501
2176,288629.3473
2177,236112.383
2178,228237.6474
2179,148725.7019
2180,235692.0342
2181,200977.4234
2182,237697.5639
2183,203139.6154
2184,127954.3095
2185,118826.0658
2186,170348.1697
2187,167017.8848
2188,166380.9172
2189,190078.2184
2190,63250.24345
2191,65449.83816
2192,69115.23215
2193,114059.6913
2194,89878.2366
2195,94680.5998
2196,69397.8702
2197,105159.8849
2198,163729.3323
2199,196241.5794
2200,138210.5874
2201,144884.7236
2202,180813.7692
2203,140798.7545
2204,163754.9053
2205,89569.13575
2206,136146.0195
2207,202565.5975
2208,248822.6278
2209,199894.9155
2210,134531.7641
2211,121248.0334
2212,112674.3877
2213,87912.31993
2214,122618.5593
2215,91332.53714
2216,147387.1872
2217,63528.84126
2218,85830.66977
2219,71256.4703
2220,52776.48334
2221,255029.3421
2222,231840.5477
2223,255209.7191
2224,231665.1421
2225,142874.1842
2226,201418.4517
2227,216194.9368
2228,266075.8741
2229,263550.1145
2230,152174.7873
2231,218542.233
2232,193291.3018
2233,196574.0777
2234,255955.361
2235,218703.3274
2236,271068.2534
2237,296361.2277
2238,216241.6185
2239,138274.707
2240,166976.2265
2241,150658.4644
2242,126054.6706
2243,115844.6687
2244,105186.0309
2245,97426.96207
2246,149960.5468
2247,118587.0905
2248,124053.8342
2249,113814.7923
2250,138337.0562
2251,104402.2653
2252,207797.3036
2253,142812.5377
2254,179440.0357
2255,212244.9866
2256,178781.1205
2257,206751.2984
2258,169648.5746
2259,178236.0127
2260,181649.4916
2261,176769.3382
2262,210338.4317
2263,299412.2286
2264,302539.1243
2265,181786.8
2266,247996.4479
2267,311546.6224
2268,307016.2252
2269,167966.071
2270,209412.296
2271,238266.2485
2272,224761.7971
2273,186045.5452
2274,212493.0552
2275,179826.0096
2276,193459.6863
2277,208914.3301
2278,170008.1465
2279,110184.2361
2280,113645.6635
2281,166479.6864
2282,193941.3465
2283,108176.2472
2284,95602.86821
2285,149653.7604
2286,124019.4321
2287,298136.5754
2288,265917.3181
2289,310631.8209
2290,323157.9796
2291,280606.4363
2292,319640.2662
2293,317139.0784
2294,298345.3932
2295,314240.5631
2296,266386.6142
2297,301060.2462
2298,277594.7912
2299,295446.7765
2300,311009.383
2301,285253.6926
2302,251658.5187
2303,245810.8953
2304,244104.332
2305,202667.3234
2306,204244.8281
2307,203406.8401
2308,226254.8191
2309,247973.6923
2310,207503.9954
2311,211903.3006
2312,187199.8602
2313,185388.9402
2314,195301.0599
2315,175489.4837
2316,216813.5163
2317,205642.9408
2318,174930.0916
2319,181996.8045
2320,194238.6533
2321,251129.0573
2322,200401.5939
2323,189179.636
2324,184194.8543
2325,218801.8574
2326,180052.1876
2327,210900.3052
2328,227346.8395
2329,199878.2255
2330,189063.1943
2331,297876.4776
2332,291629.2164
2333,291935.1628
2334,247472.6611
2335,256602.0517
2336,289871.4463
2337,213019.9391
2338,284638.3443
2339,244583.6028
2340,312754.1854
2341,228464.4402
2342,246932.3056
2343,234150.846
2344,243855.0846
2345,237402.8103
2346,213520.2037
2347,198450.5519
2348,242788.1695
2349,171074.2736
2350,292775.8248
2351,250126.2635
2352,269988.6111
2353,249929.5826
2354,145435.2004
2355,157870.4227
2356,171756.1402
2357,201713.0871
2358,201308.0366
2359,142041.8195
2360,112112.3557
2361,153798.8652
2362,262159.1135
2363,149832.696
2364,202565.6409
2365,222798.8947
2366,188568.2969
2367,216391.524
2368,213554.6885
2369,216771.8884
2370,172137.0704
2371,161774.3951
2372,190792.4507
2373,271040.0199
2374,278557.3559
2375,227271.372
2376,266862.8706
2377,289313.3105
2378,158410.1925
2379,227107.5829
2380,152191.9104
2381,182676.0297
2382,217804.0671
2383,225919.484
2384,264865.1722
2385,184238.5661
2386,144074.5819
2387,127380.9872
2388,100840.3703
2389,126053.1574
2390,147233.9781
2391,143530.0869
2392,99755.66011
2393,183319.8579
2394,132108.6385
2395,207346.7908
2396,157690.3084
2397,228288.5333
2398,139100.0427
2399,33619.97637
2400,37486.3352
2401,107390.5123
2402,130340.9191
2403,141891.4367
2404,139134.0309
2405,160730.9006
2406,149369.9425
2407,121452.8306
2408,143204.3945
2409,114428.3077
2410,200704.7093
2411,107987.0413
2412,167906.629
2413,121464.679
2414,139428.5512
2415,130651.082
2416,134819.8171
2417,127640.185
2418,124987.1579
2419,108599.9052
2420,118939.1812
2421,151544.971
2422,107746.5538
2423,135372.5179
2424,173652.0489
2425,192409.5552
2426,155257.5671
2427,134175.2311
2428,182819.0558
2429,104089.5928
2430,135682.6015
2431,105047.6902
2432,133402.2418
2433,131149.6632
2434,126872.0513
2435,161608.8925
2436,83310.59442
2437,93913.20861
2438,105515.6705
2439,109899.4876
2440,124143.8186
2441,110541.7623
2442,101185.6004
2443,128842.0744
2444,145525.64
2445,60464.76593
2446,128379.6673
2447,202448.4957
2448,134678.6903
2449,104533.6253
2450,171507.469
2451,133164.6929
2452,219233.3368
2453,77226.57156
2454,124237.0215
2455,128364.9561
2456,133003.6644
2457,106158.4389
2458,114570.3005
2459,91312.46766
2460,137540.8815
2461,93830.87185
2462,130997.9937
2463,113843.4987
2464,178363.5024
2465,141108.0996
2466,92190.09816
2467,157185.6378
2468,61477.81042
2469,79769.35195
2470,193742.15
2471,225204.9861
2472,200979.3285
2473,100471.0407
2474,79459.02383
2475,243895.4264
2476,105397.3445
2477,116662.4264
2478,176036.026
2479,109687.5106
2480,143404.6703
2481,121587.0499
2482,127925.1424
2483,94140.23647
2484,123524.1965
2485,121546.5752
2486,158690.8864
2487,180510.4467
2488,158255.7699
2489,168174.6023
2490,166122.517
2491,88057.52149
2492,190695.4793
2493,158626.6054
2494,162296.9744
2495,86273.37464
2496,225943.8362
2497,165360.5835
2498,85763.9588
2499,75565.02603
2500,118276.3702
2501,131948.4542
2502,153869.3113
2503,67703.56815
2504,199089.6878
2505,231065.2271
2506,262017.3063
2507,265649.8488
2508,265364.3599
2509,232702.4122
2510,234751.12
2511,194425.4015
2512,221057.143
2513,229083.1576
2514,262164.3007
2515,145483.0129
2516,173028.7736
2517,146500.1425
2518,159889.5335
2519,231364.8252
2520,232435.7643
2521,193712.6189
2522,241446.6098
2523,126472.357
2524,126044.0932
2525,146312.5705
2526,125284.3374
2527,106290.4346
2528,128051.1149
2529,127515.6384
2530,118072.47
2531,252256.3907
2532,240388.0522
2533,203739.587
2534,240042.0193
2535,291642.1321
2536,249940.5425
2537,260345.041
2538,181279.3815
2539,207140.2192
2540,183352.0476
2541,187997.1669
2542,156737.6927
2543,132819.2433
2544,124767.6777
2545,143313.5273
2546,149628.1133
2547,152542.6127
2548,162435.7428
2549,155174.031
2550,332910.5136
2551,145268.8588
2552,128656.8549
2553,60196.88434
2554,96417.38677
2555,126388.1249
2556,80975.84189
2557,108124.9908
2558,175701.0524
2559,118618.2996
2560,146567.1266
2561,134209.6723
2562,132397.4106
2563,135810.4729
2564,182273.6396
2565,126346.4295
2566,129910.7036
2567,101464.5525
2568,198747.1879
2569,203757.3959
2570,132164.8088
2571,167566.2119
2572,170762.9529
2573,227135.5488
2574,232961.6244
2575,125660.3414
2576,135986.9411
2577,175082.4757
2578,79643.70104
2579,42030.43766
2580,144175.9887
2581,134783.2034
2582,126817.3029
2583,255609.8886
2584,183627.1681
2585,199560.99
2586,242654.8868
2587,219127.08
2588,137251.5031
2589,166683.4586
2590,225881.7336
2591,200579.1127
2592,219010.1696
2593,247462.8681
2594,192920.0048
2595,205244.6968
2596,295306.9759
2597,183086.4594
2598,265015.6644
2599,275150.4405
2600,148049.8295
2601,144267.5758
2602,56365.50724
2603,82229.79394
2604,76190.00814
2605,55562.45862
2606,156798.8443
2607,201554.0215
2608,225744.2198
2609,168209.3915
2610,104556.676
2611,151387.2612
2612,175193.0259
2613,142684.1387
2614,125646.3461
2615,169042.582
2616,164061.3
2617,202571.9722
2618,226092.0386
2619,225178.5686
2620,195803.1977
2621,190945.8071
2622,200122.206
2623,255054.8719
2624,272879.3105
2625,239427.7006
2626,177047.1242
2627,170275.7374
2628,319523.6275
2629,299489.5484
2630,286614.6837
2631,316426.0147
2632,294272.6802
2633,262014.3407
2634,316350.9105
2635,181321.518
2636,210671.5576
2637,195657.4219
2638,259686.6073
2639,199036.3349
2640,174896.9416
2641,86198.08209
2642,193947.9892
2643,106227.271
2644,133014.7841
2645,110555.153
2646,96592.8326
2647,111112.9873
2648,145091.7884
2649,150130.7525
2650,144487.0482
2651,139116.3103
2652,310187.3513
2653,260091.4562
2654,240708.0543
2655,308083.1614
2656,283207.1492
2657,288617.9536
2658,277064.0562
2659,276951.7333
2660,299772.7411
2661,303378.3012
2662,301596.5611
2663,284982.0405
2664,237229.1093
2665,290608.6106
2666,252117.6402
2667,175884.2563
2668,187161.8801
2669,188434.7628
2670,273303.8058
2671,186906.8593
2672,203173.9523
2673,214154.753
2674,219944.9998
2675,164180.3682
2676,200520.2693
2677,211672.6413
2678,255298.6488
2679,273902.0287
2680,273528.8725
2681,301667.9735
2682,286251.3402
2683,303188.5974
2684,284300.2314
2685,298452.7092
2686,261227.1596
2687,293742.1253
2688,232686.07
2689,214466.5941
2690,309749.1551
2691,182458.7342
2692,141008.1468
2693,212064.9838
2694,151740.8859
2695,204751.8986
2696,190755.7387
2697,192304.1261
2698,206311.9319
2699,176027.3158
2700,148067.869
2701,142463.7675
2702,111648.774
2703,141694.8926
2704,158180.098
2705,111539.5291
2706,108959.0039
2707,135164.3182
2708,126697.8409
2709,106403.0958
2710,120595.1212
2711,257103.59
2712,310469.6392
2713,176581.1065
2714,156231.1646
2715,165309.5033
2716,142883.8264
2717,184093.5698
2718,221329.4112
2719,167839.1572
2720,187833.5853
2721,135696.6726
2722,169597.9587
2723,186579.3077
2724,112303.8675
2725,131961.3106
2726,140396.6412
2727,201359.4231
2728,185705.0316
2729,141816.8528
2730,153874.3301
2731,133860.5949
2732,120669.9288
2733,181781.1417
2734,171861.5416
2735,129452.9332
2736,144690.7423
2737,112119.6862
2738,138577.5989
2739,183153.7441
2740,152880.6692
2741,137678.2517
2742,165544.9055
2743,151202.8796
2744,166797.386
2745,153717.265
2746,142105.5411
2747,157433.879
2748,109657.339
2749,120652.2942
2750,127000.1323
2751,129155.5874
2752,213384.6366
2753,168099.6625
2754,235860.7472
2755,117453.1546
2756,73195.87245
2757,52417.17721
2758,70084.10607
2759,156942.6664
2760,126369.3294
2761,148783.4998
2762,151693.8648
2763,235954.6801
2764,166283.8384
2765,270897.9259
2766,128293.277
2767,46202.02895
2768,118452.6157
2769,108143.6179
2770,162555.9281
2771,97007.45126
2772,106659.2846
2773,160847.3481
2774,147089.9621
2775,119125.1466
2776,153301.1223
2777,157622.0668
2778,122046.5439
2779,126124.0648
2780,113375.4008
2781,85777.67604
2782,60706.35506
2783,59332.10641
2784,117034.0079
2785,132369.4268
2786,49342.55298
2787,116439.4479
2788,31334.70048
2789,197225.3101
2790,98088.13181
2791,111003.8164
2792,47262.0094
2793,182967.5245
2794,56454.71265
2795,99166.91815
2796,84674.924
2797,209967.3776
2798,97232.12838
2799,117415.7273
2800,60579.14731
2801,106620.7943
2802,125890.2128
2803,177005.3021
2804,140921.6586
2805,100439.9245
2806,66440.42242
2807,174413.6779
2808,163147.2446
2809,131798.1555
2810,133782.9019
2811,173007.0528
2812,161194.4587
2813,161000.2486
2814,157602.9507
2815,98692.87104
2816,259815.0721
2817,171596.0379
2818,131529.4252
2819,163512.0823
2820,137758.6608
2821,98732.16761
2822,188333.7368
2823,257693.7419
2824,181188.2108
2825,163181.6597
2826,126799.3237
2827,140337.6448
2828,219771.5502
2829,207867.12
2830,235245.7189
2831,191464.1128
2832,251028.638
2833,280362.39
2834,221113.1967
2835,225896.0368
2836,203814.257
2837,186991.0686
2838,152655.9876
2839,183860.9661
2840,208819.2491
2841,215059.8287
2842,246634.9403
2843,149642.7155
2844,180133.4325
2845,112510.1192
2846,220673.9344
2847,219179.6542
2848,250237.867
2849,203918.1744
2850,292909.9804
2851,231706.2966
2852,254502.1554
2853,242127.8402
2854,151663.8004
2855,212721.108
2856,208793.608
2857,194146.5457
2858,214710.9637
2859,113849.8426
2860,116407.8877
2861,150573.3508
2862,209058.2404
2863,139899.3252
2864,246664.1139
2865,150142.2442
2866,188051.192
2867,61029.34751
2868,106213.0256
2869,102336.7563
2870,133902.7348
2871,80105.48101
2872,30393.49251
2873,101232.6947
2874,139208.6114
2875,122648.2464
2876,175461.1371
2877,128181.0645
2878,159044.7197
2879,140739.2439
2880,81999.58429
2881,139680.8066
2882,155342.4013
2883,186204.6865
2884,199318.4132
2885,176403.552
2886,213474.9016
2887,108213.9927
2888,128489.77
2889,43967.48446
2890,57013.74311
2891,137045.4036
2892,52310.23176
2893,85811.5029
2894,39155.68459
2895,261399.307
2896,249092.4492
2897,215376.9916
2898,157801.3751
2899,213152.9342
2900,165419.1778
2901,211789.0438
2902,201217.7845
2903,309541.8435
2904,299692.827
2905,85574.89241
2906,213217.219
2907,109579.4386
2908,134776.6248
2909,158716.4748
2910,73821.26928
2911,57105.0485
2912,157398.8082
2913,68615.55341
2914,58270.51653
2915,71759.99638
2916,65183.22726
2917,193119.1843
2918,107833.756
2919,246852.136
